,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
778,779,90,RH,60.0,8400,Reg,Lvl,Inside,Gtl,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,BrkFace,320.0,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,3,SBrkr,2020,0,0,2020,0,0,2,0,4,2,3,10,Typ,2,3,Detchd,1977.0,Unf,2,630,3,3,Y,0,0,0,0,0,0,0,10,2007,WD,Normal,144000
779,780,90,RL,78.0,10530,Reg,Lvl,Inside,Gtl,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,BrkFace,90.0,3,3,CBlock,4,3,Gd,GLQ,975,Unf,0,0,975,GasA,3,SBrkr,1004,0,0,1004,1,0,1,0,2,1,3,4,Typ,0,0,Attchd,1977.0,Unf,2,504,3,3,Y,0,0,0,0,0,0,0,5,2006,WD,Normal,135000
780,781,20,RL,63.0,7875,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,BrkFace,38.0,3,3,PConc,4,4,No,Unf,0,Unf,0,1237,1237,GasA,4,SBrkr,1253,0,0,1253,0,0,2,0,3,1,3,6,Typ,1,3,Attchd,1995.0,Fin,2,402,3,3,Y,220,21,0,0,0,0,0,6,2007,WD,Normal,176000
781,782,60,RL,65.0,7153,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,None,0.0,4,4,PConc,4,3,No,ALQ,387,Unf,0,374,761,GasA,5,SBrkr,810,793,0,1603,0,0,2,1,3,1,4,7,Typ,0,0,Attchd,1992.0,RFn,2,484,3,3,Y,0,124,0,0,0,0,0,7,2006,WD,Normal,175900
782,783,20,RL,67.0,16285,IR2,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,1413,1413,GasA,5,SBrkr,1430,0,0,1430,0,0,2,0,3,1,4,6,Typ,0,0,Attchd,2001.0,RFn,2,605,3,3,Y,0,33,0,0,0,0,0,6,2009,WD,Normal,187100
783,784,85,RL,,9101,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,BrkFace,104.0,3,4,PConc,4,3,Av,GLQ,1097,Unf,0,0,1097,GasA,5,SBrkr,1110,0,0,1110,1,0,1,0,1,1,4,4,Typ,1,3,Attchd,1978.0,Fin,2,602,3,3,Y,303,30,0,0,0,0,0,7,2009,WD,Normal,165500
784,785,75,RM,35.0,6300,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Unf,0,Unf,0,742,742,GasA,5,SBrkr,742,742,0,1484,0,0,2,0,3,1,3,9,Typ,1,4,NA,0.0,NA,0,0,0,0,Y,0,291,134,0,0,0,0,6,2008,WD,Normal,128000
785,786,20,RL,,9790,Reg,Lvl,Inside,Gtl,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,None,0.0,3,3,CBlock,3,3,No,Rec,251,LwQ,630,491,1372,GasA,3,SBrkr,1342,0,0,1342,0,0,2,0,3,1,3,7,Typ,1,4,Attchd,1967.0,Unf,2,457,3,3,Y,0,0,0,0,197,0,0,9,2009,WD,Normal,161500
786,787,50,RM,60.0,10800,Reg,Lvl,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,None,0.0,3,4,PConc,2,3,No,LwQ,686,Unf,0,0,686,GasA,3,SBrkr,966,686,0,1652,1,0,2,0,4,1,3,7,Typ,0,0,Detchd,1961.0,Unf,1,416,3,3,Y,0,0,196,0,0,0,1200,6,2010,WD,Normal,139000
787,788,60,RL,76.0,10142,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,656,Unf,0,300,956,GasA,5,SBrkr,956,1128,0,2084,1,0,2,1,4,1,4,8,Typ,0,0,BuiltIn,2004.0,RFn,2,618,3,3,Y,0,45,0,0,0,0,0,1,2010,WD,Normal,233000
788,789,20,RM,50.0,6000,Reg,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,No,Unf,0,Unf,0,901,901,GasA,5,SBrkr,901,0,0,901,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1954.0,Unf,1,281,2,3,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,107900
789,790,60,RL,,12205,IR1,Low,Inside,Gtl,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,BrkFace,157.0,3,3,CBlock,3,2,Gd,LwQ,568,Unf,0,264,832,GasA,4,SBrkr,976,1111,0,2087,0,0,2,1,5,1,4,9,Typ,0,0,Attchd,1966.0,Fin,2,444,3,3,Y,133,168,0,0,0,0,0,7,2007,WD,Normal,187500
790,791,120,RL,43.0,3182,Reg,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,BrkFace,11.0,4,3,PConc,4,3,No,GLQ,16,Unf,0,1129,1145,GasA,5,SBrkr,1145,0,0,1145,0,0,2,0,2,1,4,5,Typ,1,4,Attchd,2005.0,Fin,2,397,3,3,Y,100,16,0,0,0,0,0,9,2009,WD,Normal,160200
791,792,80,RL,,11333,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,None,0.0,3,3,PConc,4,3,Av,ALQ,539,Unf,0,490,1029,GasA,3,SBrkr,1062,0,0,1062,1,0,1,0,3,1,3,5,Typ,2,3,Attchd,1976.0,RFn,2,539,3,3,Y,120,0,0,0,0,0,0,5,2007,WD,Normal,146800
792,793,60,RL,92.0,9920,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,None,0.0,4,3,PConc,4,3,Av,GLQ,862,Unf,0,255,1117,GasA,5,SBrkr,1127,886,0,2013,1,0,2,1,3,1,3,8,Typ,1,3,Attchd,1997.0,Unf,2,455,3,3,Y,180,130,0,0,0,0,0,6,2007,WD,Normal,269790
793,794,20,RL,76.0,9158,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,Stone,140.0,4,3,PConc,4,3,Av,Unf,0,Unf,0,1496,1496,GasA,5,SBrkr,1496,0,0,1496,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2007.0,Fin,2,474,3,3,Y,168,130,0,0,0,0,0,6,2007,New,Partial,225000
794,795,60,RL,,10832,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,712,712,GasA,5,SBrkr,1086,809,0,1895,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,1994.0,Fin,2,409,3,3,Y,143,46,0,0,0,0,500,10,2008,WD,Normal,194500
795,796,60,RL,70.0,8400,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,BrkFace,130.0,3,3,CBlock,4,3,No,Unf,0,Unf,0,650,650,GasA,3,SBrkr,888,676,0,1564,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,1980.0,Unf,2,476,3,3,Y,0,50,0,0,204,0,0,4,2010,WD,Normal,171000
796,797,20,RL,71.0,8197,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,BrkFace,148.0,3,3,CBlock,3,3,No,Unf,0,Unf,0,660,660,GasA,5,SBrkr,1285,0,0,1285,0,0,1,1,3,1,3,7,Typ,1,3,Attchd,1977.0,RFn,2,528,3,3,Y,138,0,0,0,0,0,0,4,2007,WD,Normal,143500
797,798,20,RL,57.0,7677,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,None,0.0,3,3,CBlock,3,3,No,BLQ,570,Unf,0,203,773,GasA,4,SBrkr,773,0,0,773,0,0,1,0,2,1,3,4,Typ,0,0,Attchd,1953.0,Unf,1,240,3,3,Y,0,0,0,0,0,0,0,4,2008,WD,Abnorml,110000
798,799,60,RL,104.0,13518,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,Stone,860.0,5,3,PConc,5,3,No,Unf,0,Unf,0,1926,1926,GasA,5,SBrkr,1966,1174,0,3140,0,0,3,1,4,1,5,11,Typ,2,4,BuiltIn,2009.0,Fin,3,820,3,3,Y,144,78,0,0,0,0,0,7,2009,New,Partial,485000
799,800,50,RL,60.0,7200,Reg,Lvl,Corner,Gtl,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,BrkFace,252.0,3,3,BrkTil,4,3,No,ALQ,569,Unf,0,162,731,GasA,5,SBrkr,981,787,0,1768,1,0,1,1,3,1,4,7,Typ,2,3,Detchd,1939.0,Unf,1,240,3,3,Y,0,0,264,0,0,0,0,6,2007,WD,Normal,175000
800,801,60,RL,79.0,12798,IR1,HLS,Inside,Mod,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,None,0.0,3,3,PConc,4,3,Gd,GLQ,462,Unf,0,154,616,GasA,4,SBrkr,616,1072,0,1688,1,0,2,1,4,1,4,8,Typ,0,0,Attchd,1997.0,RFn,2,603,3,3,Y,403,114,185,0,0,0,400,5,2008,WD,Normal,200000
801,802,30,RM,40.0,4800,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,No,LwQ,197,Unf,0,999,1196,GasA,5,FuseA,1196,0,0,1196,1,0,1,0,2,1,3,5,Typ,0,0,Detchd,1957.0,Unf,2,440,3,3,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,109900
802,803,60,RL,63.0,8199,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,None,0.0,4,3,PConc,4,3,Av,GLQ,648,Unf,0,80,728,GasA,5,SBrkr,728,728,0,1456,1,0,2,1,3,1,4,7,Typ,1,4,Attchd,2005.0,Fin,2,410,3,3,Y,36,18,0,0,0,0,0,10,2008,WD,Normal,189000
803,804,60,RL,107.0,13891,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,Stone,424.0,5,3,PConc,5,3,Gd,Unf,0,Unf,0,1734,1734,GasA,5,SBrkr,1734,1088,0,2822,0,0,3,1,4,1,5,12,Typ,1,4,BuiltIn,2009.0,RFn,3,1020,3,3,Y,52,170,0,0,192,0,0,1,2009,New,Partial,582933
804,805,20,RL,75.0,9000,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,LwQ,812,Unf,0,124,936,GasA,3,SBrkr,1128,0,0,1128,0,0,1,0,2,1,3,5,Min1,0,0,Attchd,1954.0,Unf,1,286,3,3,Y,0,0,0,0,0,0,0,6,2006,WD,Family,118000
805,806,20,RL,91.0,12274,IR1,Lvl,FR2,Gtl,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,Stone,256.0,4,3,PConc,4,3,No,Unf,0,Unf,0,1417,1417,GasA,5,SBrkr,1428,0,0,1428,0,0,2,0,3,1,5,6,Typ,0,0,Attchd,2008.0,RFn,2,554,3,3,Y,0,60,0,0,0,0,0,7,2008,New,Partial,227680
806,807,80,RL,75.0,9750,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,None,0.0,3,3,PConc,3,3,Av,ALQ,400,Rec,480,100,980,GasA,4,SBrkr,980,0,0,980,0,0,2,0,3,1,3,6,Typ,0,0,Attchd,1967.0,Fin,1,384,3,3,Y,68,0,0,0,0,0,0,10,2006,WD,Normal,135500
807,808,70,RL,144.0,21384,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,None,0.0,3,3,CBlock,3,3,Gd,GLQ,1309,Unf,0,15,1324,GasA,5,SBrkr,1072,504,0,1576,2,0,1,1,3,1,4,6,Typ,1,3,Attchd,1923.0,RFn,2,528,3,3,Y,0,312,0,0,0,0,0,5,2009,WD,Normal,223500
808,809,80,RL,85.0,13400,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,BrkFace,1047.0,3,3,CBlock,3,3,Av,ALQ,516,BLQ,128,380,1024,GasA,3,SBrkr,1086,0,0,1086,1,0,1,0,3,1,3,6,Typ,1,4,Attchd,1966.0,RFn,2,484,3,3,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,159950
809,810,75,RM,90.0,8100,Reg,Lvl,Corner,Gtl,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,None,0.0,3,3,PConc,3,3,No,Unf,0,Unf,0,849,849,GasA,3,FuseA,1075,1063,0,2138,0,0,2,0,2,3,3,11,Typ,0,0,Detchd,1910.0,Unf,2,360,2,1,N,40,156,0,0,0,0,0,11,2009,WD,Normal,106000
810,811,20,RL,78.0,10140,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,BrkFace,99.0,3,3,CBlock,3,3,No,ALQ,663,LwQ,377,0,1040,GasA,2,SBrkr,1309,0,0,1309,1,0,1,1,3,1,4,5,Typ,1,2,Attchd,1974.0,RFn,2,484,3,3,Y,265,0,0,0,0,648,0,1,2006,WD,Normal,181000
811,812,120,RM,,4438,Reg,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,BrkFace,169.0,4,3,PConc,4,3,Gd,GLQ,662,Unf,0,186,848,GasA,5,SBrkr,848,0,0,848,1,0,1,0,1,1,4,4,Typ,1,4,Attchd,2004.0,Fin,2,420,3,3,Y,140,0,0,0,0,0,0,6,2008,ConLD,Normal,144500
812,813,20,C (all),66.0,8712,Reg,Bnk,Inside,Mod,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,None,0.0,2,3,CBlock,3,3,Av,Unf,0,Unf,0,540,540,GasA,3,FuseA,1044,0,0,1044,0,0,1,0,2,1,2,4,Typ,0,0,Basment,1952.0,Unf,2,504,3,3,N,0,0,0,0,0,0,54,6,2010,WD,Alloca,55993
813,814,20,RL,75.0,9750,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,BrkFace,243.0,3,3,CBlock,3,3,No,Rec,608,Unf,0,834,1442,GasA,4,SBrkr,1442,0,0,1442,0,0,1,1,4,1,3,7,Typ,0,0,Attchd,1958.0,RFn,1,301,3,3,Y,0,0,275,0,0,0,500,4,2007,COD,Normal,157900
814,815,50,RL,45.0,8248,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,None,0.0,3,3,BrkTil,3,3,No,Unf,0,Unf,0,686,686,GasW,4,SBrkr,686,564,0,1250,0,1,1,1,3,1,2,7,Typ,0,0,Detchd,1955.0,Unf,1,280,3,3,P,207,0,96,0,0,0,0,7,2006,WD,Normal,116000
815,816,20,RL,48.0,12137,IR2,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,BrkFace,442.0,3,3,PConc,4,3,No,Unf,0,Unf,0,1649,1649,GasA,5,SBrkr,1661,0,0,1661,0,0,2,0,3,1,4,6,Typ,0,0,Attchd,1998.0,RFn,2,598,3,3,Y,0,34,0,0,0,0,0,5,2010,WD,Normal,224900
816,817,20,RL,,11425,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,None,0.0,3,3,CBlock,3,3,No,BLQ,486,Unf,0,522,1008,GasA,4,SBrkr,1008,0,0,1008,0,0,1,0,2,1,3,4,Typ,1,4,Attchd,1954.0,RFn,1,275,3,3,Y,0,0,120,0,0,0,0,7,2006,WD,Normal,137000
817,818,20,RL,,13265,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,BrkFace,148.0,4,3,PConc,4,3,No,GLQ,1218,Unf,0,350,1568,GasA,5,SBrkr,1689,0,0,1689,1,0,2,0,3,1,4,7,Typ,2,4,Attchd,2002.0,RFn,3,857,3,3,Y,150,59,0,0,0,0,0,7,2008,WD,Normal,271000
818,819,80,RL,80.0,8816,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,BrkFace,80.0,3,3,CBlock,3,3,Av,GLQ,504,Unf,0,506,1010,GasA,4,SBrkr,1052,0,0,1052,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1971.0,Unf,2,440,3,3,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,155000
819,820,120,RL,44.0,6371,IR1,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,Stone,128.0,4,3,PConc,4,3,Mn,GLQ,733,Unf,0,625,1358,GasA,5,SBrkr,1358,0,0,1358,1,0,2,0,2,1,4,6,Typ,1,4,Attchd,2010.0,RFn,2,484,3,3,Y,192,35,0,0,0,0,0,6,2010,New,Partial,224000
820,821,60,RL,72.0,7226,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,798,798,GasA,5,SBrkr,798,842,0,1640,0,0,2,1,3,1,4,6,Typ,0,0,Attchd,2003.0,RFn,2,595,3,3,Y,0,45,0,0,0,0,0,6,2008,WD,Normal,183000
821,822,20,RM,60.0,6000,Reg,Bnk,Inside,Mod,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,None,0.0,2,3,CBlock,2,3,No,Unf,0,Unf,0,936,936,GasA,3,SBrkr,936,0,0,936,0,0,1,0,2,1,3,4,Min2,0,0,Detchd,1974.0,Unf,2,576,3,3,Y,0,32,112,0,0,0,0,2,2009,WD,Normal,93000
822,823,60,RL,,12394,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,Gd,Unf,0,Unf,0,847,847,GasA,5,SBrkr,847,886,0,1733,0,0,2,1,3,1,4,7,Typ,1,4,BuiltIn,2003.0,Fin,2,433,3,3,Y,100,48,0,0,0,0,0,10,2007,WD,Family,225000
823,824,50,RL,60.0,9900,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0,Unf,0,778,778,GasA,3,SBrkr,944,545,0,1489,0,0,2,0,3,1,3,7,Typ,1,4,Detchd,1940.0,Unf,1,240,3,3,Y,335,0,0,0,0,0,0,7,2009,WD,Normal,139500
824,825,20,FV,81.0,11216,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,4,No,Unf,0,Unf,0,1489,1489,GasA,5,SBrkr,1489,0,0,1489,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,2006.0,RFn,2,776,3,3,Y,0,140,0,0,0,0,0,6,2006,New,Partial,232600
825,826,20,RL,114.0,14803,Reg,Lvl,Inside,Gtl,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,BrkFace,816.0,5,3,PConc,5,3,Av,GLQ,1636,Unf,0,442,2078,GasA,5,SBrkr,2084,0,0,2084,1,0,2,0,2,1,5,7,Typ,1,4,Attchd,2007.0,Fin,3,1220,3,3,Y,188,45,0,0,0,0,0,6,2008,New,Partial,385000
826,827,45,RM,50.0,6130,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,None,0.0,3,3,BrkTil,3,3,No,ALQ,784,Unf,0,0,784,GasA,4,SBrkr,784,0,0,784,1,0,1,0,2,1,4,5,Typ,0,0,NA,0.0,NA,0,0,0,0,Y,0,0,116,0,0,0,0,5,2008,WD,Normal,109500
827,828,20,RL,65.0,8529,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,20,Unf,0,1434,1454,GasA,5,SBrkr,1434,0,0,1434,0,0,2,0,3,1,4,6,Typ,1,3,Attchd,2001.0,RFn,2,527,3,3,Y,290,39,0,0,0,0,0,4,2009,WD,Normal,189000
828,829,60,RL,,28698,IR2,Low,CulDSac,Sev,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,None,0.0,3,3,PConc,3,4,Gd,LwQ,249,ALQ,764,0,1013,GasA,3,SBrkr,1160,966,0,2126,0,1,2,1,3,1,3,7,Min2,0,0,Attchd,1967.0,Fin,2,538,3,3,Y,486,0,0,0,225,0,0,6,2009,WD,Abnorml,185000
829,830,160,FV,24.0,2544,Reg,Lvl,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,600,600,GasA,5,SBrkr,520,623,80,1223,0,0,2,1,2,1,4,4,Typ,0,0,Detchd,2005.0,RFn,2,480,3,3,Y,0,166,0,0,0,0,0,7,2006,WD,Normal,147400
830,831,20,RL,80.0,11900,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,BrkFace,387.0,3,3,CBlock,3,3,No,Rec,1040,Unf,0,352,1392,GasA,3,FuseA,1392,0,0,1392,1,0,1,1,3,1,3,6,Typ,2,4,Attchd,1957.0,RFn,2,458,3,3,Y,0,0,0,0,192,0,0,6,2008,WD,Normal,166000
831,832,160,FV,30.0,3180,Reg,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,None,0.0,3,3,PConc,4,3,No,Unf,0,Unf,0,600,600,GasA,5,SBrkr,520,600,80,1200,0,0,2,1,2,1,4,4,Typ,0,0,Detchd,2005.0,RFn,2,480,3,3,Y,0,166,0,0,0,0,0,6,2006,WD,Normal,151000
832,833,60,RL,44.0,9548,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,BrkFace,223.0,4,3,PConc,4,3,No,GLQ,483,Unf,0,458,941,GasA,5,SBrkr,941,888,0,1829,1,0,2,1,3,1,4,7,Typ,1,3,Attchd,2003.0,RFn,2,613,3,3,Y,192,39,0,0,0,0,0,1,2010,WD,Normal,237000
833,834,20,RL,100.0,10004,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,BrkFace,180.0,3,3,CBlock,3,3,No,Rec,196,BLQ,345,975,1516,GasA,3,SBrkr,1516,0,0,1516,0,0,1,1,3,1,3,6,Typ,0,0,Attchd,1964.0,RFn,2,472,3,3,Y,0,0,0,0,152,0,0,2,2009,WD,Normal,167000
834,835,20,RL,75.0,7875,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,BrkFace,136.0,3,3,CBlock,3,3,No,Rec,572,Unf,0,572,1144,GasA,4,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1961.0,Unf,2,456,3,3,Y,0,0,0,0,0,0,0,9,2008,WD,Normal,139950
835,836,20,RL,60.0,9600,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,None,0.0,3,3,CBlock,4,3,No,BLQ,442,Unf,0,625,1067,GasA,3,SBrkr,1067,0,0,1067,0,0,2,0,2,1,4,4,Min2,0,0,Attchd,1996.0,Unf,2,436,3,3,Y,290,0,0,0,0,0,0,2,2010,WD,Normal,128000
836,837,30,RM,90.0,8100,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,None,0.0,3,3,BrkTil,3,3,No,Rec,338,Unf,0,1221,1559,GasA,4,SBrkr,1559,0,0,1559,1,0,1,0,2,1,3,5,Min2,0,0,Detchd,1948.0,Unf,2,812,3,3,Y,0,116,230,0,0,0,0,6,2007,COD,Normal,153500
837,838,160,RM,21.0,1680,Reg,Lvl,Inside,Gtl,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,BrkFace,158.0,3,3,CBlock,3,3,No,BLQ,330,Unf,0,153,483,GasA,3,SBrkr,483,504,0,987,1,0,1,1,2,1,3,5,Typ,0,0,Detchd,1973.0,Unf,1,264,3,3,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,100000
838,839,20,RL,75.0,9525,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0,Unf,0,1099,1099,GasA,5,SBrkr,1099,0,0,1099,0,0,1,1,3,1,4,6,Typ,0,0,Attchd,1999.0,Unf,1,352,3,3,Y,278,0,0,0,0,0,0,6,2008,WD,Normal,144000
839,840,50,RL,70.0,11767,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,No,BLQ,352,Unf,0,416,768,GasA,5,SBrkr,768,432,0,1200,0,0,1,0,3,1,3,6,Typ,0,0,Detchd,1946.0,Unf,1,240,3,3,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,130500
